Class,Text
1,A lot of damage is being done every day. But we are going to win this. #yrcannes #CannesLions #SemST
1,@worldfarmersorg congress. @BartoliniMatteo :Dutch way in reducing greenhouse gasses agriculture is excellent example combat #SemST
1,"RT @transitionlouth: @BP_plc We need degrowth - stop destroying our planet, BP. #SemST"
1,' taking a stand to preserve traditional sea levels' #SemST
0,"BREAKING: This just in, an ocean wave just broke an inch further on the beach than normal! #SemST"
1,"With no rain in the next 5 days, it would have been the driest June in #Santiago de #Chile in morden history. #SemST"
1,"@SenWhitehouse "" Dr. David Legates of the University of Delaware explain....higher temperatures lead to higher levels of CO2 #SemST"
1,"Politics, Religion, Race; we are so busy killing & hurting each other, Earth dries up & we will all die anyway. #drought #SemST"
1,"What a great week for social issues #SCOTUS Now, let's get to work on #environment and #SemST"
1,So #Christian s... Without beaches what is your God going to make sand people out of? #RisingSeaLevel #SemST
1,"I don't want to be ""that guy"" but can we now make ""climate change denier marriage"" illegal? #MarriageEquaility #Idea #SemST"
1,"Let's all stop saying people don't ""believe"" in Climate Change. It's not a matter of faith. They don't UNDERSTAND #SemST"
1,(2/2) 300 words and be sent to climateconference2015@gmail.com #sustainability #sustainabledevelopment #SemST
1,@_A___L___I_ well they should! Why do you think people in Karachi r dying? because we don't care about our environment! #SemST
1,"@LStygal I'm with you there, plenty of followers on that do to #environment #greenvegans #plugging #SemST"
1,Eating a cow is 9x worse than eating a chicken in terms of CO2 emissions. #SemST
1,"When the Last Tree Is Cut Down, the Last Fish Eaten & the Last Stream Poisoned, You Will Realize That You Cannot Eat Money #SemST"
0,Climate change?! Explain the definition of climate change.. #fraud #CCOT #liberty #CruzCrew #SemST
1,Just got canvassed! Hope you'll join me in supporting @VPIRG this summer! #solar #peoplepower #SemST
1,@annbritton @NicolleFlint @guinnipig time will prove who's right. #disease #drought #obesity #SemST
0,"Last time I checked, Al Gore is a politician, not a scientist.. #WCS15 #SemST"
1,"#FF @YebSano, @Alex_Verbeek, @AboutREnergy, @ClimateThing, & @Recycle2Print. Work for a #green energy future. #SemST"
1,"#FF @CarbonTaxCenter, @ProtecThePlanet, @WCSMyanmar, @ClimateWise2015, & @Pragmactivist99. Work for a #green energy future. #SemST"
1,#Mission:#Climate @ home > Wrap your water heater in an insulation blanket #Tip #ActOnClimate #SemST
1,@DrOakley1689 @PhxApologetics Maybe they just misused their resources and their societies collapsed #deforestation #SemST
1,It's hotter in Oregon then it is in California right now. #SemST
1,the #KarachiHeatWave death toll climbs to 1210 deaths in 5 days #carbonemissions #SemST
1,".@msimire says children, women, elderly people especially at risk to health impacts of #ClimateReporting2015 #SemST"
1,Observations on the atmosphere and oceans reflect the human influence in climate change via Dr. Dimitra Founda #rengreece #SemST
1,#Mission:#Climate @ home > Opt for reusable bags instead of plastic bags (by @gaiam) #Tip #ActOnClimate #SemST
1,RT @zerofootprint: RT @ClimateReality: #ClimateFact India may stand to lose 1.8% of its annual GDP by 2050 due to #SemST
1,The facts are in. It is clear as our numbered days. Climate change is humanity's fault. And we are facing extinction. #SemST
1,"@Aman_Pasha Higher sea levels & temperature, glacial retreat, warmer oceans, extreme weather events. Plenty of evidence. #SemST"
1,"If ozone science had been ignored by your dad, @JebBush we would be in dire straits right now. Could you thank him for us? #SemST"
1,Ocean acidification is the most important scientific crisis that we face today Donna Roberts #CambioClimatico #SemST
1,"Today is June 27th and it's 66 degrees out, wtf. #takeme2thecarribean #anywhereneartheequator #SemST"
1,At 2C increase we're expecting 20-30% species at risk of #extinction Rosina Bierbaum #CambioClimtico #SemST
1,Oh my lord! So hot and humid for few days now. Can u stop cutting trees and cut down ur emissions World??? #SavetheWorld #SemST
1,Did u know th #SCOTUS is 2 Decide If #Coal Plants Can Keep #Emitting Unlimited #Mercury 2 r atmosphere? #POTUS #Gop #Justices #SemST
1,Is there a breeze i can catch Lakefront or will I die of a heat stroke there as well? #heatstroke #SemST
1,Fossil fuel divestment won't necessarily stop climate change but it is a step in the right direction. #keepitintheground #SemST
1,loud ass thunder and three seconds of rain here #thanksobama #SemST
1,When your wearing sweaters in the summer #SemST
1,A changing planet: 4 places where climate change is taking its toll #SemST
1,"I'm blowing AC with the top off, in the middle of the night, in Oregon.. #SemST"
1,#seattle 72 degrees. Trying to sleep with industrial fan--sounds like choppers are circling the house. #HeatWave #SemST
1,RT varunkr842: #Please_Save_Trees for our own #Survival to fight #Saveourplanet #SemST
1,#Mission:#Climate on the road > Give your car a break (by @EPA) #Tip #SemST
1,"Raining again then Im sure, it wi suddenly get warm again right after. #SemST"
1,Wearing a sweater at the end of June! #itfeelslikespring #SemST
1,.@BlissTabitha I'm sure this Eco-Friendly Pope will remember to Turn-Off-the-Lights on his way out #LastPope #PopeForPlanet #SemST
1,#Mission:#Climate @ home > Move your thermostat down 2C in winter and up 2C in summer #Tip #DoYourPart #SemST
1,@RileyRoder And yet James Inhofe tells us that global warming isn't real. #SemST
1,.@quinn43 Thanks for the follow. Check out CCL for solutions. #solutions #citizensclimatelobby2015 #SemST
1,Bought media = advertising. Earned media = #socialmedia. Real causes do not have #botfollowers #environment #CrueltyFree #SemST
1,5-6 inches of rain in a day & from next day there is no rain at all. Temperature reaches 39 C in #Ahmedabad. #environment #SemST
1,GA: AIW Support Strong Compass. Global Climate Agreement: passed #uuaga #SemST
1,The last thing #Australia or the world needs are 2 more vast earth destroying #coal mines! Let's get real and fight #auspol #SemST
1,Enjoying watching Sir David Attenborough and Obama talk about climate change mitigation #LoveNature #SemST
1,"Attenborough: 'The real problem is global' i.e. not just me, or you, but us #SemST"
1,"''this is the planet on which we live, it's the only one we've got and we've got to protect it.'' #Obama #Attenborough #SemST"
1,"The natural world is part of our inheritance, we have to protect it @Sir_Attenboroug with @POTUS on #BBC #Earth #SemST"
1,Regards Dion #peace to you & all #including into the #future on a clearly #known to be #finiteinnatureplanet outta here gone #SemST
1,We support Australia's Climate Roundtable which is providing a framework for sensible debate ahead of Paris @COP21 #SemST
1,"If you say climate change is a myth, you may want to become a fantasy author since you already live in an alternate reality. #SemST"
1,RT @abhinav_khanal: 700 people dead in Pakistan due to heatwave. #SemST
1,"At what point do we rename summer ""The Rainy Season""? #Cdnpoli #SemST"
1,Inland so cal has been hot and humid all day. This seems to be our summers - muggy. So strange. #SemST
1,#Mission:#Climate @ home > Purchase green power (if available) (by @EPA) #Tip #SemST
1,A Dutch court has ruled that the gov must cut emissions under human rights law! Interesting. #climatejustice2015 #SemST
1,Good luck @solarimpulse for #Flight8. You will do it @andreborschberg ! #solar #solarimpulse #ActOnClimate #SemST
1,Population growth is only a problem because humans treat the earth like shit. #govegan #environment #SemST
1,John Watterson is attending IPPC meeting to help shape the future of international greenhouse gas emission estimation methods #SemST
1,@popupincubator #innovation of super converter on fishing boat w/ no more use of fossil fuel is looking for funding scheme in #SemST
1,Anyone else agree we should switch to concrete? + Them new snazzy self-lit roads in Netherlands! #ElectricitySaving #Autobahn #SemST
1,"All eyes on China, reports @ClimateNexus - plan building on agreement with US re: #emissions expected soon #cop21 #ghg #SemST"
1,"Reading: ""The Whale and the Supercomputer. On the Northern Front of Climate Change"" by Charles Wohlforth #arctic #SemST"
1,#Mission:#Climate @ home > Wash laundry in cold water (by @ETPowerlines) #Tip #DoYourPart #SemST
1,Today the kingdom of Bahrain participates in the High-level Event on Climate Change at the @un #UN70 #SemST
1,"Monsignor Sanchez Sorondo: ""Earth is sick. We need to heal it. #SemST"
1,Can we build #thorium #LFTR now. Before its 200 degrees during summer. #MyACSucks #SemST
1,what is at stake is the survival of our and next generation - Indigenous People Youth #UNGA #Action2015 #COP21 #SemST
1,Stress on #water resources threatens lives and livelihoods #anthropoceneage #sustainability #SemST
1,. @JanezPotocnik22:The EU is spending the 300 billion collected through environmental tax on fossil fuel subsidies #Almedalen #SemST
1,"#SCOTUS, We need to force #power #plants To cut #emissions of #mercury and other #air pollutants asap! #POTUS #EPA #Justices #SemST"
1,The ruling by @Scotus is a major setback for @EPA & the environment. #dirtycoal #SemST
1,@NZStuffBusiness Time to change the Government! #fracking #C02 #methane #pollution #cancer #health #earthquake #water #leaks #SemST
1,@suzyji @climatedepot Great news to arrest a regulatory agency's flagrant over reach. Pathetic how little #EPA knows of #SemST
1,I can literally sense the global warming NOW. #SemST
1,@stiNgo100 Weather patterns evolving very differently over the last few years.. #SemST
1,Coldest and wettest summer in memory. #mosquitoes #mowtwiceaweek #brrrr #SemST
1,"Being an engaged mom, means voting 4 the climate 2. Supporting only candidates who have a plan 2 act on #playin4climate #SemST"
1,We could do something...the question is will we says @PaulREhrlich #sustainability #SemST
1,"So, its 20 degrees celcius in mendoza argentina beginning of winter #mendoza #SemST"
1,"It doesn't simply rain in Houston anymore, it storms. #SemST"
1,I don't care why the globe is warming. I just want to stop it before there is irreparable harm #fuckpolitics #sciencerules #SemST
1,World Futures Council man at #fsds15 points out absurdity of cost benefit analysis discounting future lives #sustainability #SemST
1,Last Thursday Lake Mead (the largest U.S. reservoir) had the lowest water level reported since 1937 #HistoryInTheMaking #SemST
1,56. Here we see how environmental deterioration and human & ethical degradation are closely linked. #LaudatoSi #environment #SemST
1,#Mission:#Climate @ home > Defrost old fridges and freezers regularly #Tip #LoveOurPlanet #SemST
1,"Obamacare ""Doctors Should Warn Global Warmin cud Make Patients' Health Worse"" #Obama #PresidentObama #WhiteHouse #SemST"
1,Disappointed that we are basing decisions about our very real planet on a man made currency system. #SCOTUS #EPA #SemST
1,"#AskRobertRedford Beyond the national level, what can be done on the individual level to mitigate the effects of #SemST"
1,"@DalydeGagne @2010redmittens Canada alone needs 2 invest $60 billion a year, paid for by efficiency #cdnpoli #environment #SemST"
1,#COP21 can succeed or fail. If humankind wants to survive something must be done not for nature but for humans. Simple. #SemST
1,@EcoWatch RobertRedford + Pope say time is now. GreenNH3 is ready to roll. We all want machines. What is holdup ? #pollution #SemST
1,Sir David Attenborough and @BarackObama dissgussing the planet future. The room doesn't get any better than this. #SemST
1,"Need to separate natural disasters from man made disasters, emphasise polluter pays,and need for loss and damage. #TuvaluPM #SemST"
1,Rosalind Peterson addressing UN on how aerosol spraying (Chemtrails) is affecting agriculture. #NotADebate #Geoengineering #SemST
1,@Icicle167 OK yeah that's bad... but Vancouver literally never used to get this hot #laudatosi' #SemST
1,"Feeling like #SCOTUS got it right, right, right ... then very wrong. Sigh. #Climatedenial #SemST"
1,#Northwest #HeatWave continues. First time. Ever. My tomato plants have fruit. In JUNE! #Oregon #Organic #SemST
1,Every human commits original sin with it's first outbreath of CO2. Mankind is fallen. #bible #SemST
1,If you do not repent your emission of CO2 you will end up in hell #bible #SemST
1,And Onan cast his CO2 into the atmosphere and committed the sin of emission #bible #SemST
1,As the world emitted CO2 water vapour built up in the atmosphere and caused the Lord to send the flood in retribution #bible #SemST
1,"#Mission:#Climate @ home > Pass your magazines on to a friend, hospital, library, or nursing home. (by @gaiam) #Tip #SemST"
1,@lancet #climatehealth report says we need ambitious programme like Marshall plan or Apollo mission to tackle climate change #SemST
1,"We Aren't The Dinosaurs, We're The Asteroid. #earth #extinction #SemST"
1,#Mission:#Climate on the road > Drive less (by @greengoddess892) #Tip #ImpactIsReal #SemST
1,Look out for the hashtag #UKClimate2015 for news today on how the UK is doing in both reducing emissions and adapting to #SemST
1,Pupils in P5-7 from Lincluden Primary are participating in Carbon Busters Project 2015-2016! #LearningForSustainability #SemST
1,"Around 1500 new homes being built every year in England in areas at high risk of #floods, adding to risk from #UKClimate2015 #SemST"
1,"Top-down approach is not only the solution , global governments must act together with global community against #SemST"
1,How did the #GreatBarrierReef look to you compared to when you dived it 60 years ago? @POTUS #Attenborough @ForeignOfficial #SemST
1,#Mission:#Climate @ home > Simplify (by @BeZeroWaste) #Tip #DoYourPart #SemST
1,"Clean technology, this is your moment #innovation #technology #davidattenboroughismyhero #SemST"
1,@Attenborough_D states the media needs to promote the damage of climate change. How bout you #Bolt? #ForeignCorrespondent #SemST
1,Water temperature off the Atlantic coast is in the 80s in June. We are like proverbial frogs in boiling water #climate #SemST
1,"The #greatman @BarackObama met #greatman David Attenborough & change seems possible, attainable. Listen up! #Attenborobama #SemST"
1,"Obama & Attenborough brilliant, heart felt & honest Why can't we have such a discussion here in Oz #renewables #abc #auspol #SemST"
1,Scary stat of the day: 7% of the area of urban greenspace in England has been lost since 2001 @theCCCuk #SemST
1,What can young people do about climate change? @ChangeAgentSA @Gen_Earth @EllaBellaC @missearth_sa #youth #SemST
1,"Everywhere we look, moderate weather seems to be going extinct. #robertredford #UN #SemST"
1,@GinaEPA yes but silica dust emissions are up and little is done about it at the state level and it effects #SemST
1,#Tolerance... I wonder how much more #Mother #Earth has at #methodology levels re our #capitalistic #ideologies? #SemST
1,.@MexONU : #GreenClimateFund projects must be long-lasting & lay the groundwork for low-carbon development economic models #SemST
1,@JustinTrudeau @RethinkFusion @terrybeech @adamjpankratz @JonathanWNV #EngineeringInnovation. Future Green Tech to deal with #SemST
0,I'm sick of celebrities who think being a well known actor makes them an authority on anything else. #robertredford #UN #SemST
0,[Man] cannot change the climate of any country; he adds no new element to the soil ~ Charles Darwin #anthropocene #SemST
0,RedScareBot: Simple Malarkey RT gingerdr Global Warming/Climate Change all a HOAX. Communist agenda for control #sustainabil... #SemST
0,Artic Ice highest in 10 years for the month of June..yet no headlines.. #scam #SemST
0,"Noted climatologist, marine biologist,& oceanographer Ted Danson told us 27 yrs ago that the oceans would be dead in 10 yrs. #SemST"
1,if this heat is killing me i don't wanna know what the poor polar bears are going through right now #SemST
1,WHEN THE WELL IS DRY WE KNOW THE VALUE OF #WATER: Ben Franklin #ActOnClimate #EPA #SemST
1,"Yo if you live in the United States right now, and do not believe in Global Climate Change, you're a fucking idiot. #fact #SemST"
1,#heatstroke in Sind & Rajasthan temperature Incresng in frozen areas #earthquake rain shower reduced A massive climate change #SemST
1,It's so unfortunate that the systematic destruction of our planet is merely seen to some as a political issue. #SemST
1,People at the bar bitching about the heat and drought. No one utters the words #fossilfuel caused #elephantintheroom #denial #SemST
1,"A high emissions scenario would be a disaster for marine life, as well as for ourselves - Dr Williamson #SemST"
1,There are a lot of things that need to be done. But first should be changing our mindset. #WaterManagement #SemST
1,It's hot af in #seattle. This is not normal! #hotAF #SemST
1,@osteomath @capitalweather Funny how you all of a sudden refer to him as a weatherman now #climatechange...weather. #SemST
1,"Not to worry, sediment cores prove shellfish & coral will recover in just 160,000 years. #oilandgas #rbe #tvp #SemST"
1,Have never been so outrageously grateful for a slight cool breeze drifting over my body. Is this the future? #nakedtimes #SemST
1,"Hey @DrAnthonyLynham, please reject the Adani Carmichael #coal mine and Abbot Point. Our Reef and climate are at risk! #GBR #SemST"
1,Tornado warnings for the UK this weekend. And the government still chooses to ignore global warming #ukweather #SemST
1,#MainauDeclaration2015.....lets push the Agenga worldwide without any fear #climatejustice2015 #SemST
1,#MainauDeclaration2015 60 years later..#LiNo15 Laureates and young scientists say it is time to act #SemST
1,. @PSaintAmans Well-designed tax policies can help fix a number of environmental issues #ITDconf #COP21 #SemST
1,Just read Scalia's idiotic opinion overturning the EPA's carbon emissions limits. Planning to spend day in a seething rage. #SemST
1,Don't act as if we have another planet to live in #COP21 #SemST
1,(1/2) Poisoning of the #Biosphere cannot be dealt with by free market economics; #TaxWallStreet #Environment #GMO #SemST
1,Everyone is busy building their bank accounts but one day that paper won't help you during massive natural calamities. #SemST
1,"Second heatwave hits NA NW popping up everywhere, and floods too, record wildfires in canada, what a mess, time up! #SemST"
0,"Global Warming! Global Warming! Global Warming! Oh wait, it's summer. #SemST"
0,GlblWarmingNews And the tooth fairy might be causing kids to lose teeth! #carbontaxscam #Chemtrails #SemST
0,tsgtalexander: GlblWarmingNews And the tooth fairy might be causing kids to lose teeth! #carbontaxscam #Chemtrails #SemST
0,BrettGarrot: BrettGarrot: GlblWarmingNews And the tooth fairy might be causing kids to lose teeth! #carbontaxscam #Chemtrails #SemST
0,When did CO2 become a dangerous pollutant that must be curtailed? What do you exhale again? #Iwantanswers #SemST
1,We're growing vegetables at home. Tell your friends and followers what you're doing for climate! #myChangeForClimate #SemST
1,"LED lights, water saving toilets, showerheads, appliances etc. when we renovate, we choose efficient. #myChangeForClimate #SemST"
0,If ther clmate change alarmists come out in sept this year and tell me this was the hottest winter on record ill go postal #SemST
1,#Mission:#Climate @ home > Reduce . Reuse . Recycle . Replenish . Restore (by @ScrapCatalytics) #Tip #EarthRightNow #SemST
1,"Without a place for feeding, mating and giving birth, there is no future for polar bears :( #SemST"
1,BC continues to burn. If this ain't a wake up call to everyone then nothing will be #Vancouver #bcwildfires #SemST
1,"UN, decline of 50% in crop yields in developing countries (rice,wheat,corn) over the next 35 years,especially in the tropics #SemST"
1,There is need for world economic powers to be true about climate change funding. The world needs action not empty rhetorics #SemST
1,Scorching summers for UK by end of the century! Thank Rocks I won't be here to suffer them! :-) #SemST
1,Sea level rise by the end of the century (1-2 meters) will drown SF airport and LA port. @IVelicogna #WithCompassion #SemST
1,Climate change is an emergency. Stop denial and start taking steps. #climatehealth #SemST
1,Climate change is a solvable problem but we need to start today. #HHDL80 #SemST
1,@shalomshuli I'm guessing there was a lot less humidity back in the time of Moses. #SemST
1,Are these ominous yellow #Vancouver skies making anyone else dread our climate future? #wildfires #SemST
1,"Cause and Effect - Dry conditions, wildfires. #Preventable #HumanCaused #SemST"
1,Greenland's ice is melting faster this summer under a dome of high pressure #SemST
1,@kyjl89 it's crazy. Oklahoma is bracing for more flooding rains (4th cycle this year) & Canada is burning. #SemST
1,That awkward moment when a pro-coal PR campaign has over 100K more followers than you do: @AdvancedEnergy #greenwashing #SemST
1,"Climate change financing,cc adaptation, cc and resilience,the green economy.Lots of semantics as communities waitforsolutions #SemST"
1,Tonight - Academy of Science talk Tech solutions for climate change with Prof. Barry Brook #cantorandballtowers #Canberra #SemST
1,Rent a theatre and show the movie #ChasingIce to my friends and family to spread the message of global warming. #My1500 #SemST
1,Stormiest 2014-2014 in Ireland and UK in 143 years. That saying something @NewsClimate @wattsupwiththat #SemST
1,until newyork london frankfurt knee deep in sea #water NOTHING will happen @unfccc #cop21 #co95=FREE parties @annaborgeryd #SemST
1,".@ClimatParis2015, the climate science forum begins today. Follow its progress on #CFCC15 #SustainableDevelopment #SemST"
1,We need integrated #science with #indigenous knowledge to understand & adapt to #CFCC15 #SemST
1,If sea levels get any higher flooding in lowlands could become dire. #SemST
1,If we don't do anything we will be the sad generation that had the opportunity to act and didn't #CFCC15 #Journey2015 #SemST
1,Vallaud-Belkacem: Are we the generation who knew what would happen but who did nothing? Say no! #wakeup #CFCC15 #SemST
1,"If we do not act, we will be the generation who knew, but did not move. - @najatvb #CFCC15 #SemST"
1,The carbon clock is ticking @CarbonBubble #SurplusGas #carbon #gas #SemST
1,"What is the #energiewende agenda? Why are they not in the ""de-carbonizer"" camp?. How long will you tolerate the lies? #SemST"
1,@climasphere Stocker: Fish catch potential could drop by as much as 50% in some areas due to #oceanacidification. #CFCC15 #SemST
1,"Boni ""Future Sea level rise will not be uniform & different for coasts"" #CCFC15 #Journey2015 #SemST"
1,"@climasphere Bony: Extreme weather events (heat waves, drought, flooding, windstorms) made more frequent/intense by #CFCC15 #SemST"
1,Camille Parmesan: 2/3 of species have changed #habitat because of #H12 #CFCC15 #SemST
1,"5 meta-analyses show 1/2 of species have changed where they live, 2/3 have changed when they live. Camille Parmesan #CFCC15 #SemST"
1,"Grubb: state of energy: shift US & EU from net-producer to net-importer of emissions"" #CCFC15 #journey2015 #SemST"
1,Interesting speaker Maarten Van Aalst @Federation how their humanitarian experience can help Climate scientists #CCFC15 #SemST
1,grow food not lawns Lawns are Ecocide in your yard. #Patriarchy is Ecocide of your own species #DominoEffect #SemST
1,This halcyon summer is over. Climate is on the move. Doug Kelbaugh #CNU23 #declarationsignee #SemST
1,Citizens have a right to access information that would protect their lives against #risk #CLIMWARN #CFCC15 #vulnerability #SemST
1,That moment when Canadians realised global warming doesn't equal a tropical vacation #BCwildfire #Canadaburns #SemST
1,"We NEED alternatives to #fossilfuel, but also need to maintain our #economy! This change will be gradual so lets START NOW! #SemST"
1,#Defrance: displacements due to natural disasters higher than those caused by conflicts #migration #development #CFCC #S2242 #SemST
1,We don't inherit the earth from our parents we borrow it from our children #Conservation #Perspective #SemST
1,.@vj44 @POTUS Yay! We'd love to convert to solar power! PG&E plan to raise our rates again. #ActOnClimate #p2 #SemST
1,#rsaeconomy: #tax can surely play a greater role in helping richer countries slow emissions and poor countries transition. #SemST
1,It's raining and feels like fall I don't know what kinda summer this is #isReal #SemST
1,We can address both climate change and sustainable development with the same measures @CFigueres #SDGs #climateaction #COP21 #SemST
1,@RachelNotley what's the plan for getting job-creating big green energy corps located here in #alberta? #taxbreaks #jobs #SemST
1,#Mission:#Climate @ home > Purchase renewable power from your utility (by @AveKathleen) #Tip #ImpactIsReal #SemST
1,"There's no more normal rains anymore. Always storms, heavy and flooding. #SemST"
1,"@AlanBrownSNP HS2 does too much damage to local communities + to the environment,they use 60% more fuel than regular trains. #SemST"
1,Also what's up with this ridiculous weather?? It was raining this morning and now it's like super hot! #weatherproblems #lame #SemST
1,Eager to learn at the Modern Prosperity event at the @hfxpublib hosted by @EcologyAction #carbonpricing #jobsjusticeclimate #SemST
1,The #carbontrading in #Quebec has very ambitious GHG reduction target of 20% #nspoli #SemST
1,@jiminhofe anthropogenicthat which is caused by humans; #SnowballJim #SemST
1,I thought Seattle was supposed to have a lot more rain #drought #SemST
1,On a scale of 1 to 10 the air quality in Whistler is a 35. #wildfires #BCwildfire #SemST
1,"@catethegreat52 yes Catherine, the future of human civilisation depends on this generation & how it acts on #Auspol #SemST"
1,We are causing the ice masses of Earth to melt at an alarming rate. #SemST
1,@mdrewnz Will @NZGreens support Canterbury Rocket + Nuclear Power for NZ? Send our nuclear waste to space @GenerationZer0 #SemST
1,@Sam6869 research is irrelevant when biosphere is on the brink of collapse. #deforestation #6thExtinction #war #SemST
1,Turn the Liverpool Plains into a coal mine...is there any bad idea this government doesn't like? #FoodBowl #Shenhua #auspol #SemST
1,@CBSNewYork Seems the marine animals are finally declaring war on man due to man-made environmental destruction. #SemST
1,Seems I may yet get my Climate Apocalypse >:) You fucking morons! #Shenhua #LNPFAIL #keepitintheground #SemST
1,What do you do to help reverse climate change? Tweet your tips to inspire others! #Tip #SavePolarBear #SemST
1,"You know things are pretty out of control when you're happy to have ""only"" 30 degrees C indoor and it feels good. #SemST"
1,Will the world place sanctions on #Australia for it's insane pursuit of new massive #coal mines? #UN #auspol #sanctions #SemST
1,"Now moving from summer season to........ Life, too moves from... #climate #weatherchange #rain #forecast #wind #SemST"
1,Climate change is my issue - make it yours #Zim #SemST
1,#Mission:#Climate @ home > Don't let heat escape from your house over a long period #Tip #EarthRightNow #SemST
1,"Today Europe is breaking heat records, while Asia is breaking the lowest temperature records!! Should we not be concerned?! #SemST"
1,Paul Leadley Talking about #biodiversity scenarios under #h22 #CFCC15 #SemST
1,Dhakal: There is no silver bullet for solutions - each city has to devise own local/specific responses to #CFCC15 #SemST
1,Follow @ClimatParis2015 for information on #CFCC15 - the climate change conference in Paris. #SemST
1,"Am not a Catholic, but the pope is spot on when it comes climate change & protecting the amazon forest. #SemST"
1,"Food and water security are intertwined: ""Adaptation costs water."" #CFCC15 #journey2015 #L25 #SemST"
1,"It's July and its 57 degrees, can't imagine what winter is going to feel like this year. #ChicagoWeather #SemST"
1,Adaptation is something that reduces the negative impact or enhances the positive impact of #CFCC15 #Journey2015 #SemST
1,@MAPSProgramme tackles difficult challenges of growth needs and unemployment alongside #CFCC15. #SemST
1,"Much good to be had in the lead up to #COP21. 2,200 researchers from over 100 countries, uniting to address global #CFCC15 #SemST"
1,"#Earth is a #finite in #nature #environment, ""no amount of #dividend #value can #buy its #natural #diversity back! #SemST"
1,"#Obama said ""can't prevent oil exploration completely"" in the Arctic, is ""setting the highest possible standards=BS #shellno #SemST"
1,@RichardTuffin Tuvalu has been at the forefront of dealing with consequences of climate change. They are realists #auspol #SemST
1,Be kind to the earth beneath your feet. #environment #SemST
1,"Also, it's raining here in the Brazilian central savannas. We were supposed to be in the pinnacle of the dry season. #SemST"
1,"avg house in US consumes 10,656 kWh per year 2006, Gore devoured nearly 221,000 kWh more than 20 X the nat average. #onpoli #SemST"
1,Please will someone at @BBCRadio4 clarify what Osbourne said about oil and renewables energy? #budget2015 #futureoftheplanet #SemST
1,Participation is essential: bring vulnerable voices to the table at #COP21 says @wjamann #AgCOP21 #CFCC15 @cgiarclimate #SemST
1,We blame cities for the majority of CO2 emissions without acknowledging their vulnerability to #CFCC15 #journey2015 #S2228 #SemST
1,@FoxNews LOL. Too bad all the other scientists agree with him. #ClimateChangeDenier #SemST
1,#KCA #VoteJKT48ID ClimateCommRPB: The green diet: how to eat healthy and save the planet #SemST
1,@DavidSuzukiFDN @cleanenergycan Need hydro bill fix in ON so ppl won't use dirty alt fuels to heat homes. #foodorheat #onpoli #SemST
1,#Asthma is hitting our communities hard in #Chicago says @LVEJO Kim Wasserman #cleanair4kids #Latinos #SemST
1,The extreme humidity and heat right now might kill me and it's only 10a.m. #FloridaProblems #SemST
1,@ILuvCO2 @UNGeneva @WMOnews @ParisCOP21 U love CO2 so I can only understand your point of view.But u n I know the trigger of #SemST
